username,video_id,video_url,is_photo,like_count,comment_count,share_count,save_count,description,scraped_at,manual_label,label_timestamp
aymanalts,7680219303685180679,https://www.tiktok.com/@aymanalts/video/7680219303685180679,False,1156,93,129,22,#stitch with 7679821666767392020,2026-09-03T10:02:52.784451,,
bidancynthia,7622986660753460500,https://www.tiktok.com/@bidancynthia/video/7622986660753460500,False,3272,164,37,197,"Karna kepala udah posisi bawah semoga gemoy konsisten posisinya ,bumil tm3 yuk bantu gemoy cepat turun kenpanggul #ibuhamil #trimester3",2026-09-07T11:27:44.482456,,
drkevinmak,7606910525091368210,https://www.tiktok.com/@drkevinmak/video/7606910525091368210,False,438,11,53,62,"Replying to @Derry Kalau GERD kamu nggak sembuh-sembuh, mungkin yang kurang itu probiotik. Banyak orang fokus nurunin asam lambung. Minum obat tiap kali perih. Tapi lupa satu hal penting: keseimbangan bakteri baik di usus. Padahal saluran cerna itu satu sistem. Kalau mikrobiota usus nggak seimbang → peradangan gampang muncul → lambung jadi lebih sensitif. Makanya selain atur makan & pola hidup, jangan lupa bantu dari dalam dengan probiotik yang tepat! Inget 1x sehari ya rutin setelah makan siang #rekomendasiprobiotik #probiotik #proem1 #maag #gerd",2026-09-06T10:35:58.607584,,
itsdoktermuda,7623724003777219861,https://www.tiktok.com/@itsdoktermuda/video/7623724003777219861,False,628,12,49,112,Yg lagi punya si kecil ada pengalaman jugaa?😊 @proem1indonesia #PROEM1Indonesia,2026-09-06T20:58:48.829777,,
roozzaak,7625585341549858069,https://www.tiktok.com/@roozzaak/video/7625585341549858069,False,10600,659,1690,1323,Membalas @Mama Ryu👶 #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T22:56:28.688347,,
aymanalts,7629015007891590407,https://www.tiktok.com/@aymanalts/video/7629015007891590407,False,8214,74,118,101,Jangan sampe kalian makin memperparah kulitnya anak kalian sendiri karena salah rawatnya!#bodylotionbayi#skincareanak,2026-09-03T14:08:32.021009,,
aymanalts,7627020088838737160,https://www.tiktok.com/@aymanalts/video/7627020088838737160,False,1800,30,23,39,#stitch with 7610024972345707796,2026-09-03T14:15:30.381161,,
drkevinmak,7659978009771822344,https://www.tiktok.com/@drkevinmak/video/7659978009771822344,False,2039,15,84,384,"Nggak semua buah itu sama, apalagi kalau lagi diet. Masih pakai susu kental manis? Saatnya lebih cermat memilih. Share ke teman yang lagi diet dan tulis pendapatmu di kolom komentar. #DietSehat #TurunBeratBadan #Obesitas #Buah #SusuKentalManis",2026-09-05T18:04:17.936674,,
giapratamamd,7635868140823514388,https://www.tiktok.com/@giapratamamd/video/7635868140823514388,False,78700,893,11100,4469,"Ini adalah bagian dalam lambung. Kerjanya luar biasa: menampung makanan, mengaduk, mencampur dengan asam lambung, lalu mengirimkannya perlahan ke usus. Tapi lambung juga punya batas sabar. Untuk para wanita pencinta, sayangi lambungmu, jangan sering-sering makan seblak. Untuk laki-laki fans king MU, hati-hati juga terlalu begah. Kita sedang kenyang kemenangan. ------------------- PR : berapa volume lambung normal?",2026-09-06T14:38:32.704836,,
aymanalts,7673139922190093586,https://www.tiktok.com/@aymanalts/video/7673139922190093586,False,3347,63,27,28,,2026-09-03T10:39:29.120520,,
tirtacipeng,7644111837977513237,https://www.tiktok.com/@tirtacipeng/video/7644111837977513237,False,31700,259,1312,1280,Martabax,2026-09-07T00:59:38.989126,,
wishdrboyke,7642315729684942088,https://www.tiktok.com/@wishdrboyke/video/7642315729684942088,False,347,4,8,22,"Hey pria, apakah kamu tahu Andropause? 😵 Kali ini Dr. Boyke jelasin apa sih andropause, kapan dan apa penyebabnya... Yuk cegah masalah kesehatan pada pria ini dan... kamu wajib tonton serta bagikan agar kamu lebih teredukasi soal kesehatan #tiktokgogempar #drboyke #andropause #kesehatanpria #fypage",2026-09-07T02:37:56.917273,,
doktermatahendra,7648670357812956424,https://www.tiktok.com/@doktermatahendra/video/7648670357812956424,False,15,1,1,4,"It is a great honor for our institution @EyeQu LASIK & Eye Center to welcome and serve our very first international patient 😍. Mrs. Pennina from Austria came to us seeking freedom from glasses.After a thorough consultation and comprehensive examination, she was found to be an ideal candidate for the SMILE Pro procedure. Given her active lifestyle and love for outdoor activities, SMILE Pro was the perfect choice for her visual needs.The procedure went smoothly and comfortably. By the very next day, she was already enjoying clear vision, free from glasses, and without any post-operative discomfort.What made the experience even more memorable was the appreciation expressed by her husband, Mr. Stefan from Italy. To our surprise, he spoke Indonesian fluently—we were truly amazed! 😅We are sincerely grateful for the trust they placed in our team. The opportunity to care for patients from different parts of the world motivates us to continuously improve our services and maintain the highest standards of patient care.We hope our institution will continue to earn the trust of more patients, both from Indonesia and abroad. 🥰🙏#SMILEPro #ZEISS #FreedomFromGlasses #InternationalPatient #doktermatahendra",2026-09-04T00:54:42.300092,,
dokter_ika,7596898485010517266,https://www.tiktok.com/@dokter_ika/video/7596898485010517266,False,541,36,Share,13,#belajarbersamadrika #edukasidokterika #stoppenyalahgunaanobatkeras #reputasibrandsangatpenting #publicwarningbpom,2026-09-03T22:53:02.167327,,
aliphildan,7597342389660912904,https://www.tiktok.com/@aliphildan/video/7597342389660912904,False,581.5K,10.4K,145K,32.9K,udah yaaa cukupp✋🏻😊,2026-09-03T09:33:00.853836,,
doktermatahendra,7611188579032665351,https://www.tiktok.com/@doktermatahendra/video/7611188579032665351,False,241,4,11,48,"Fakta atau Mitos: Makan Wortel Bisa Hilangkan Minus? Hayo siapa yang pernah jadi korbannya 😅.Mitos lama: makan wortel → hilang minus. Faktanya: wortel memang baik untuk mata, tapi tidak mengobati miopia. Berikut penjelasan singkat dan apa yang benar benar efektif untuk pencegahan/progresi minus.Kenapa wortel membantu mata (fakta):• Mengandung beta karoten → prekursor vitamin A → penting untuk kesehatan retina dan penglihatan malam.• Bagus sebagai bagian diet seimbang untuk mendukung kesehatan mata secara umum.Kenapa wortel bukan solusi untuk minus (mitos):• Minus disebabkan oleh kelengkungan kornea, panjang bola mata dan faktor genetik — bukan kekurangan vitamin A.• Tidak ada bukti wortel atau suplemen vitamin A mengurangi refraksi atau “mengembalikan” minus.Intervensi yang benar untuk miopia:• Pencegahan: lebih banyak waktu di luar untuk anak (minimal 2 jam/hari menurut banyak studi).• Kontrol progresi: atropine dosis rendah, orthokeratology (lens malam), lensa soft khusus atau spectacle designs — semua harus lewat rekomendasi dan pemantauan dokter mata.• Kebiasaan harian: batasi durasi kerja dekat, pakai aturan 20 20 20, perhatikan ergonomi layar.Tips praktis hari ini:• Tambahkan wortel dan sayur hijau di piring — untuk kesehatan retina.• Ajak anak main luar setiap hari, batasi waktu layar atau screen time yang berturut turut.• Cek mata rutin tiap 6–12 bulan; cepat konsultasi kalau minus bertambah cepat.#mitosmata #miopia #wortel #20-20-20 #doktermatahendraApakah anda juga sering dipaksa makan wortel karena minus? Yuk ceritakan di kolom komentar korban mitos ini 😂",2026-09-04T01:21:26.704442,,
dokter.harmonospanak,7617997577346206997,https://www.tiktok.com/@dokter.harmonospanak/video/7617997577346206997,False,40,0,1,6,,2026-09-03T17:17:53.055632,,
tirtacipeng,7636396183501507860,https://www.tiktok.com/@tirtacipeng/video/7636396183501507860,False,5416,316,193,136,Lari santai di Edinburgh pake @Gumi Sport,2026-09-07T01:09:43.631338,,
itsdoktermuda,7600663536158788884,https://www.tiktok.com/@itsdoktermuda/video/7600663536158788884,False,182,27,17,13,"Makan sembarangan, minum es, lupa cuci tangan ujung-ujungnya bolak-balik WC 🚽 Diare sering datang saat liburan dan bikin badan lemes Yuk lebih waspada, jaga kebersihan, dan siap sedia solusi biar liburan tetap nyaman 😉 #Diatabs #LiburanTanpaDrama #DiareAwareness #JagaUsus #TravelSafe",2026-09-06T21:21:34.661134,,
ikhsanqthii,7620408411909295380,https://www.tiktok.com/@ikhsanqthii/video/7620408411909295380,False,140000,268,1353,1834,Maaf kalo mengecewakan ya pack 🙏,2026-09-06T18:16:40.800087,,
dokter_ika,7598021499685031176,https://www.tiktok.com/@dokter_ika/video/7598021499685031176,False,16.4K,691,168,785,Replying to @alfatih Siapa yang masih ketergantungan krim perawatan? eh ternyata ada kandungan yg buat adiksi / ketagihan #belajarbersamadrika #edukasidokterika #stoppenyalahgunaanobatkeras #StopsalahgunakanOBATSTEROID #publicwarningbpom,2026-09-03T22:44:31.494940,,
drkevinmak,7618391669913783570,https://www.tiktok.com/@drkevinmak/video/7618391669913783570,False,6671,56,1016,1125,"Sakit haid sering dianggap “lebay” Padahal buat banyak wanita, nyerinya bisa bener-bener mengganggu aktivitas Salah satu yang sering terlewat: kekurangan Vitamin D Padahal Vitamin D bantu modulasi inflamasi & bisa bantu meredakan nyeri haid Bukan berarti harus ditahan ya—tapi bisa mulai di-support dari dalam l Kamu tipe yang tiap haid selalu nyeri atau santai aja? Share di komentar 👇 #sakithaid #vitamind #kesehatanwanita #nyerihaid #tipsdokter",2026-09-05T20:11:06.926858,,
gelarsramdhani,7635556738690845960,https://www.tiktok.com/@gelarsramdhani/video/7635556738690845960,False,116,11,0,5,"Tips kesehatan untuk jemaah haji dalam menghadapi cuaca panas di Saudi Arabia, tetap semangat, mohon doakan para tamu Allah agar tetap sehat, kuat, dan sabar menjalani ibadah haji #haji #petugashaji #majalengka",2026-09-06T13:48:09.983398,,
dokter_ika,7667788864706202887,https://www.tiktok.com/@dokter_ika/video/7667788864706202887,False,3260,230,56,128,Ganti kemasan untuk menutupi kesalahan dulu??? Terus yang dulu bagaimana korbannya? dulu isinya Merkuri ataupun penyalahgunaan obat keras dalam kemasan berijin edar BPOM 😰 Sekarang isinya masih sama? #belajarbersamadrika #Edukasidrika #LoveYourSkin❤️ #publicwarningBPOM,2026-09-03T19:28:02.710917,,
dokteramiraobgyn,7611955889376988436,https://www.tiktok.com/@dokteramiraobgyn/video/7611955889376988436,False,7045,616,797,1318,komunikasi sebelum pernikahan tentang mau punya anak atau tidak itu sangat penting#dokterobgynpedalaman#papua#fyp,2026-09-03T23:59:01.977606,,
bidancynthia,7671612809091796245,https://www.tiktok.com/@bidancynthia/video/7671612809091796245,False,8624,366,135,469,"Bayi otw 3bulan ,Teman Ricy lagi difase apa ni? #bayi2bulan #perkembanganbayi",2026-09-07T03:37:56.317544,,
aymanalts,7668233839747140882,https://www.tiktok.com/@aymanalts/video/7668233839747140882,False,6360,603,187,94,,2026-09-03T11:03:06.004800,,
aymanalts,7629648311812738312,https://www.tiktok.com/@aymanalts/video/7629648311812738312,False,40.9K,106,221,402,"Replying to @Ikhsanqthii, MD",2026-09-03T14:06:04.341624,,
ikhsanqthii,7639537631130438929,https://www.tiktok.com/@ikhsanqthii/video/7639537631130438929,False,79500,492,558,877,Kerja dimana nih enaknya? 🥸🥸,2026-09-06T17:36:45.858662,,
aliphildan,7645968707826486536,https://www.tiktok.com/@aliphildan/video/7645968707826486536,False,13K,119,874,431,"Kalau penyakit mata bisa sembuh pakai lintah, dokter mata udah buka peternakan lintah dari dulu🫪 #fakesituation⚠️",2026-09-02T11:59:04.064122,,
doktermatahendra,7592616715201154322,https://www.tiktok.com/@doktermatahendra/video/7592616715201154322,False,141,3,45,21,"Masih percaya bintitan itu gara-gara suka ngintip orang mandi? 😂🙈 Mari kita luruskan faktanya secara medis. Bintitan, atau bahasa kedokterannya Hordeolum, itu mirip seperti jerawat. Penyebabnya bukan perilaku ""nakal"", tapi karena bakteri (biasanya Staphylococcus) dan kotoran yang menyumbat kelenjar minyak di akar bulu mata. Jadi, seberapa bahaya sih? ✅ Kabar baiknya: Sebagian besar bintitan itu self-limiting. Artinya bisa sembuh sendiri dalam 1-2 minggu dengan sistem imun tubuh. ⚠️ TAPI, ANDA HARUS WASPADA JIKA: 1. Benjolan Mengeras: Awalnya sakit, lama-lama tidak sakit tapi benjolan jadi keras kayak batu. Ini namanya Kalazion. Kalau sudah begini, biasanya butuh tindakan insisi (operasi kecil) oleh dokter mata. 2. Menyebar: Bengkak meluas sampai satu kelopak mata menutup, atau mata jadi merah sekali. 3. Kambuhan: Sembuh satu, tumbuh lagi yang baru. Ini bisa jadi alarm tubuh kalau Anda punya penyakit lain yang tidak dikoreksi, seperti gula darah tinggi (Diabetes), atau lingkungan yang kotor 🔥 Tips P3K dari Dokter Hendra: Jangan dipencet! Cukup kompres air hangat (bukan panas) selama 10-15 menit, ulangi 3-4 kali sehari. Panas membantu sumbatan minyak mencair dan keluar secara alami. Opsi terbaik? Ke dokter mata terdekat untuk dilakukan pemeriksaan langsung, akan diberikan obat dan salep mata untuk mempercepat hilangnya infeksi. Siapa yang pernah bintitan sampai berminggu-minggu nggak sembuh? Atau ada yang malah ""dioperasi"" gara-gara bintitan? Jangan lupa save postingan ini buat jaga-jaga, dan share ke teman yang sering kucek-kucek mata! #bintitan #hordeolum #matabengkak #mitoskesehatan #doktermatahendra 👇 Ceritain pengalaman ""mata bengkak"" kalian di kolom komentar ya!",2026-09-04T01:36:06.877592,,
bidancynthia,7673749203071290645,https://www.tiktok.com/@bidancynthia/video/7673749203071290645,False,110,5,2,14,Buku bayi kontras,2026-09-07T03:30:47.995338,,
aymanalts,7592256919205596434,https://www.tiktok.com/@aymanalts/video/7592256919205596434,False,34500,294,224,534,"#stitch with @Ikhsanqthii, MD",2026-09-05T14:15:51.302814,,
drkevinmak,7597427585961807122,https://www.tiktok.com/@drkevinmak/video/7597427585961807122,False,13700,172,747,3045,Bantu keluhan keputihan kamu dengan rutin probiotik 1-2 hari sekali ya! Jangan diantepin karena pasti bakal bikin masalah yang lebih besar di kemudian hari! #keputihan #newlab #probiotik #rekomendasiprobiotik #obatkeputihan,2026-09-06T11:00:54.913522,,
dr.deamaulidia,7613740320240438536,https://www.tiktok.com/@dr.deamaulidia/video/7613740320240438536,False,8,0,3,5,"Ide THR unik untuk anak-anak? 🎁✨ Bukan cuma amplop… tapi pengalaman yang bikin mereka lompat kegirangan! Tahun ini aku pilih kasih voucher bermain di TamTem Edutainment. Dan serius… ini tipe hadiah yang langsung dipakai hari itu juga, bukan disimpan di laci 😆 TamTem itu bukan sekadar playground biasa. Di sini anak-anak bisa main SEKALIGUS belajar. Konsepnya edutainment, jadi setiap wahana dirancang untuk stimulasi motorik, sosial, dan eksplorasi imajinasi mereka. Cocok banget buat mama yang nggak mau anak cuma “lari-lari”, tapi juga dapat pengalaman yang bermakna. Kalau kamu lagi cari ide buat anak sendiri atau keponakan, ini bisa jadi momen bonding yang beda. Ajak mereka ke TamTem dan lihat sendiri gimana excited-nya mereka eksplor tiap sudut wahana ✨ Lokasinya di : @Tamtem.edutainment #TamTem #TamtemEdutainment #PlaygroundTangerang #PlacetogoTangerang #JakartaHits",2026-09-05T14:46:01.244484,,
roozzaak,7608177084719975700,https://www.tiktok.com/@roozzaak/video/7608177084719975700,False,737,38,221,97,Membalas @yuliszahra #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,2026-09-06T00:32:16.088198,,
dokteramiraobgyn,7667191641320525074,https://www.tiktok.com/@dokteramiraobgyn/video/7667191641320525074,False,1600,18,70,95,sulitnya operasi pasien obesitas #perempuanobesitas#kankerrahim#fypppp,2026-09-03T18:48:34.204902,,
aliphildan,7675205323426221332,https://www.tiktok.com/@aliphildan/video/7675205323426221332,False,7144,72,45,90,Barang antik nih berkelas✨🤙🏻,2026-09-02T10:25:26.479816,,
itsdoktermuda,7601111913388477717,https://www.tiktok.com/@itsdoktermuda/video/7601111913388477717,False,3643,104,1369,516,"Menurut panduan dokter reumatologi, sayur kayak kangkung, bayam, brokoli, sama asparagus itu nggak terbukti bikin asam urat naik. Yang perlu digarisbawahi adalah asma urat paling gampang naik justru karena makanan tinggi purin dari hewan, terutama jeroan, kebanyakan daging merah, kuah kaldu yang kental, sama beberapa jenis seafood. Purin dari sayur beda ceritanya sama purin dari daging. Di tubuh kita, purin sayur itu nggak diproses se-“jahat” purin hewani. Jadi larangan “asam urat nggak boleh makan sayur hijau” itu sebenernya mitos lama yang keburu dipercaya turun-temurun Mulai sekarang jangan salah lagi ya okee",2026-09-06T21:21:03.346607,,
ikhsanqthii,7591886633075526933,https://www.tiktok.com/@ikhsanqthii/video/7591886633075526933,False,103100,929,3045,3582,"Yah… jangn pernah nyepelein sekolah dan kuliah. AI ada iya memang, tapi sekolah tetep harus. Apalagi tingkat pendidikan di Indonesia masih rendah.",2026-09-06T19:34:38.867453,,
itsdoktermuda,7612935938452229396,https://www.tiktok.com/@itsdoktermuda/video/7612935938452229396,False,3040,16,200,1016,"Sebagai orang yang hampir tiap hari olahraga, aku belajar satu hal: konsistensi itu bukan cuma soal latihan, tapi juga soal cepat tanggap sama kondisi badan. Buat aku kuncinya bukan sok kuat, tapi cepat tanggap. dengan LANGKAH CEPAT minum Neozep Forte efektif meredakan bersin-bersin, hidung tersumbat, dan hidung meler. Ayo percepat pemulihanmu! Begitu gejala awal muncul, aku langsung ambil langkah cepat biar gak ganggu aktivitas dan performa. Tidak perlu khawatir, Neozep Forte siap membantumu agar Flu tidak makin parah. Karena badan sehat = bisa tetap aktif.",2026-09-06T21:06:33.226256,,
dr.ziee,7591808948450233608,https://www.tiktok.com/@dr.ziee/video/7591808948450233608,False,2121,24,107,217,"Part 10| Hal yang lagi rame dimana-mana. Apa pandangan gen milenial ketika gen z bertanya ini? Yuk #JOEindiskuZIE dikolom komentar, menurut kamu apa plus minusnya “living together” alias kumpul kebo?",2026-09-05T15:58:10.591808,,
